budget,country,genre,gross,rating,runtime,votes,score,Threshold
15000000,UK,Comedy,8378141,PG,97,19899,6.9,2
12500000,USA,Drama,14060950,PG-13,109,15086,6.9,2
100000000,UK,Adventure,48462608,PG,113,57420,6.9,2
33000000,USA,Comedy,173398518,PG,97,162013,6.9,2
35000000,USA,Biography,52277485,PG,109,33842,6.9,2
2500000,USA,Drama,548712,R,108,9474,6.9,2
10000000,UK,Comedy,31041759,PG-13,108,20538,6.9,2
17000000,Ireland,Biography,1571504,R,98,17055,6.9,2
0,UK,Drama,1062253,R,112,3593,6.9,2
5000000,Ireland,Comedy,896993,R,105,14096,6.9,2
400000,USA,Comedy,44540956,PG,96,171007,6.9,2
100000000,USA,Action,173008894,PG,131,268591,6.9,2
7000,USA,Drama,424760,PG-13,77,81468,6.9,2
0,UK,Comedy,6583149,PG-13,98,22743,6.9,2
0,Japan,Animation,410388,PG-13,126,14575,6.9,2
180000000,USA,Adventure,291709845,PG,143,310549,6.9,2
100000000,USA,Drama,75976178,R,121,253723,6.9,2
7000000,USA,Crime,17044981,R,107,80744,6.9,2
126000000,USA,Action,35818913,PG-13,136,275721,6.9,2
75000000,USA,Animation,193595521,PG,86,294387,6.9,2
45000000,USA,Action,74494381,R,109,117043,6.9,2
2000000,USA,Action,3337931,R,116,57219,6.9,2
50000000,USA,Drama,3626883,R,99,65389,6.9,2
0,Czech Republic,Crime,1987287,PG-13,130,27113,6.9,2
4000000,UK,Adventure,864959,PG,101,20947,6.9,2
9000000,USA,Comedy,18761993,R,100,19715,6.9,2
32000000,USA,Drama,32701088,PG,106,10608,6.9,2
85000000,USA,Comedy,63224849,PG-13,138,197811,6.9,2
35000000,USA,Comedy,7458269,PG-13,117,76333,6.9,2
0,Germany,Biography,15229325,R,117,91466,6.9,2
150000000,USA,Action,134029801,PG-13,126,275630,6.9,2
70000000,USA,Action,55011732,PG-13,139,78977,6.9,2
0,USA,Drama,14732623,PG-13,100,46906,6.9,2
80000000,USA,Animation,195330621,PG,91,211943,6.9,2
30000000,USA,Crime,38432823,PG-13,125,35771,6.9,2
0,UK,Comedy,2706659,R,109,18566,6.9,2
50000000,USA,Biography,1000045,R,113,26348,6.9,2
20000000,USA,Drama,80209692,PG-13,105,196330,6.9,2
85000000,USA,Crime,117154724,PG-13,122,274708,6.9,2
150000000,USA,Animation,97822171,G,95,72807,6.9,2
55000000,UK,Biography,16285240,PG-13,114,58073,6.9,2
21000000,USA,Crime,28563179,R,117,75706,6.9,2
0,USA,Drama,402820,R,107,11384,6.9,2
25000000,USA,Adventure,969869,R,101,22857,6.9,2
10000000,USA,Crime,25775,R,95,32130,6.9,2
65000000,USA,Comedy,100468793,R,98,227558,6.9,2
28000000,Germany,Comedy,67294270,R,99,202096,6.9,2
150000000,USA,Animation,114053579,PG,96,158580,6.9,2
0,UK,Biography,13823741,PG-13,110,66399,6.9,2
8000000,USA,Comedy,12062558,R,91,63616,6.9,2
15000000,USA,Drama,13043363,PG-13,111,58138,6.9,2
0,USA,Comedy,221210,R,99,33634,6.9,2
5000000,USA,Drama,518522,R,127,11077,6.9,2
80000000,USA,Action,94835059,R,118,246433,6.9,2
20000000,USA,Drama,31177548,R,113,57945,6.9,2
9500000,USA,Crime,120016,R,106,36805,6.9,2
8000000,UK,Action,117190,PG-13,98,31864,6.9,2
25000000,USA,Crime,11538204,PG-13,122,25030,6.9,2
140000000,USA,Action,176654505,PG-13,124,563504,6.9,2
35000000,USA,Comedy,117538559,R,106,375032,6.9,2
90000000,USA,Animation,143619809,G,96,177152,6.9,2
30000000,UK,Action,63686397,PG-13,113,221649,6.9,2
38000000,USA,Drama,58709717,PG-13,100,100146,6.9,2
40000000,USA,Adventure,31847881,PG-13,129,87522,6.9,2
0,USA,Drama,2981638,R,102,42844,6.9,2
37000000,Canada,Drama,72286779,PG,113,19114,6.9,2
30000000,UK,Drama,4463292,PG-13,130,36079,6.9,2
0,USA,Biography,67071,R,100,20277,6.9,2
0,USA,Comedy,15374,PG-13,97,6434,6.9,2
2000000,USA,Comedy,17061,PG-13,95,55742,6.9,2
10000000,USA,Action,1939441,R,106,60121,6.9,2
145000000,USA,Animation,216391482,PG,100,130435,6.9,2
0,USA,Drama,519535,R,130,11537,6.9,2
0,Canada,Mystery,1007088,R,91,117920,6.9,2
35000000,USA,Comedy,66380662,PG-13,98,196631,6.9,2
9000000,USA,Action,6263670,PG-13,106,64524,6.9,2
18000000,USA,Drama,13362308,PG-13,111,35029,6.9,2
4000000,USA,Drama,373375,R,117,39431,6.9,2
2000000,USA,Horror,14673301,R,100,147224,6.9,2
0,USA,Comedy,37047,PG-13,95,34243,6.9,2
7000000,USA,Drama,14618727,PG-13,116,12718,6.9,2
53000000,USA,Biography,62575678,R,123,140407,6.9,2
0,USA,Biography,643557,R,122,23757,6.9,2
49000000,South Africa,Action,31569268,R,120,194639,6.9,2
100000000,USA,Action,25020758,PG-13,122,94603,6.9,2
2000000,USA,Drama,1477002,R,102,22916,6.9,2
26000000,Chile,Biography,12188642,PG-13,127,27925,6.9,2
0,Canada,Biography,667476,R,97,5113,6.9,2
14000000,UK,Biography,4693356,PG-13,106,28377,6.9,2
